"","GISJOIN","STATE","COUNTY","state_county","YEAR","Mexican","Puerto Rican","Cuban","Guatemalan","Colombian","Ecuadorian","total_pop","total_his"
"637","G1700310700302","Illinois","Cook County","17031",2010,2214,148,3,18,8,9,5319,2481
"638","G1700310700401","Illinois","Cook County","17031",2010,1755,92,23,26,22,4,5923,1973
"639","G1700310700402","Illinois","Cook County","17031",2010,774,93,5,10,1,1,3914,905
"640","G1700310700501","Illinois","Cook County","17031",2010,183,55,15,4,2,0,7125,300
"641","G1700310700502","Illinois","Cook County","17031",2010,85,22,6,1,0,3,3036,122
"642","G1700310710100","Illinois","Cook County","17031",2010,20,2,0,0,0,0,1275,22
"643","G1700310710200","Illinois","Cook County","17031",2010,28,12,3,0,2,0,5049,54
"644","G1700310710300","Illinois","Cook County","17031",2010,17,5,0,0,0,0,1414,25
"645","G1700310710400","Illinois","Cook County","17031",2010,26,7,0,2,0,0,5651,51
"646","G1700310710500","Illinois","Cook County","17031",2010,18,10,0,0,0,1,4123,30
"647","G1700310710600","Illinois","Cook County","17031",2010,2,0,1,0,0,0,1838,4
"648","G1700310710700","Illinois","Cook County","17031",2010,9,6,2,0,2,0,3583,24
"649","G1700310710800","Illinois","Cook County","17031",2010,27,19,2,0,0,0,5338,55
"650","G1700310710900","Illinois","Cook County","17031",2010,14,8,5,3,0,2,2198,40
"651","G1700310711000","Illinois","Cook County","17031",2010,8,4,0,11,0,0,3475,26
"652","G1700310711100","Illinois","Cook County","17031",2010,21,3,2,0,0,0,2835,34
"653","G1700310711200","Illinois","Cook County","17031",2010,5,14,0,0,0,0,5145,29
"654","G1700310711300","Illinois","Cook County","17031",2010,5,8,1,0,0,0,1626,19
"655","G1700310711400","Illinois","Cook County","17031",2010,15,8,1,0,0,0,2654,31
"656","G1700310711500","Illinois","Cook County","17031",2010,12,2,0,1,0,0,2539,15
"657","G1700310720100","Illinois","Cook County","17031",2010,106,19,1,0,0,3,3300,148
"658","G1700310720200","Illinois","Cook County","17031",2010,100,24,1,1,10,5,4016,166
"659","G1700310720300","Illinois","Cook County","17031",2010,132,22,2,4,6,2,3723,197
"660","G1700310720400","Illinois","Cook County","17031",2010,89,24,0,2,3,0,1924,131
"661","G1700310720500","Illinois","Cook County","17031",2010,64,12,2,1,0,0,2166,101
"662","G1700310720600","Illinois","Cook County","17031",2010,39,3,2,1,0,4,1756,60
"663","G1700310720700","Illinois","Cook County","17031",2010,69,18,5,2,1,0,3149,112
"664","G1700310730100","Illinois","Cook County","17031",2010,6,4,0,2,4,0,2424,21
"665","G1700310730201","Illinois","Cook County","17031",2010,19,13,1,1,0,0,5941,39
"666","G1700310730202","Illinois","Cook County","17031",2010,11,10,0,0,0,0,3115,21
"667","G1700310730300","Illinois","Cook County","17031",2010,1,2,0,0,0,0,1166,3
"668","G1700310730400","Illinois","Cook County","17031",2010,20,14,2,0,0,0,3514,44
"669","G1700310730500","Illinois","Cook County","17031",2010,30,11,1,0,0,0,4388,57
"670","G1700310730600","Illinois","Cook County","17031",2010,31,16,0,0,1,0,3614,53
"671","G1700310730700","Illinois","Cook County","17031",2010,13,6,0,0,0,0,2331,20
"672","G1700310740100","Illinois","Cook County","17031",2010,235,19,2,1,0,0,3048,275
"673","G1700310740200","Illinois","Cook County","17031",2010,392,60,12,5,1,0,6547,513
"674","G1700310740300","Illinois","Cook County","17031",2010,244,31,3,3,1,0,4713,306
"675","G1700310740400","Illinois","Cook County","17031",2010,228,37,3,1,0,0,4785,288
"676","G1700310750100","Illinois","Cook County","17031",2010,25,7,3,0,0,0,4147,39
"677","G1700310750200","Illinois","Cook County","17031",2010,68,30,1,4,3,1,3227,117
"678","G1700310750300","Illinois","Cook County","17031",2010,71,14,1,5,3,0,2530,100
"679","G1700310750400","Illinois","Cook County","17031",2010,110,25,3,0,3,0,3009,152
"680","G1700310750500","Illinois","Cook County","17031",2010,111,28,8,1,0,0,5936,157
"681","G1700310750600","Illinois","Cook County","17031",2010,39,10,0,0,0,0,3681,54
"682","G1700310760801","Illinois","Cook County","17031",2010,155,107,14,24,12,10,4047,380
"683","G1700310760802","Illinois","Cook County","17031",2010,73,36,6,0,0,1,2276,133
"684","G1700310760803","Illinois","Cook County","17031",2010,298,190,17,24,36,30,6236,680
"685","G1700310770201","Illinois","Cook County","17031",2010,498,61,8,12,9,21,5894,683
"686","G1700310770202","Illinois","Cook County","17031",2010,238,38,7,6,12,21,4912,380
"687","G1700310770300","Illinois","Cook County","17031",2010,562,89,15,8,20,22,7313,789
"688","G1700310770400","Illinois","Cook County","17031",2010,686,57,4,10,4,8,4505,840
"689","G1700310770500","Illinois","Cook County","17031",2010,2719,49,14,40,3,6,4078,2920
"690","G1700310770601","Illinois","Cook County","17031",2010,334,31,11,4,3,9,3232,412
"691","G1700310770602","Illinois","Cook County","17031",2010,2062,51,18,26,7,12,4956,2301
"692","G1700310770700","Illinois","Cook County","17031",2010,354,88,5,4,10,17,2681,513
"693","G1700310770800","Illinois","Cook County","17031",2010,882,167,34,38,30,37,5582,1281
"694","G1700310770901","Illinois","Cook County","17031",2010,180,101,16,15,9,14,4934,387
"695","G1700310770902","Illinois","Cook County","17031",2010,88,50,4,4,10,18,3521,203
"696","G1700310800100","Illinois","Cook County","17031",2010,21,5,1,4,0,4,2419,62
"697","G1700310800200","Illinois","Cook County","17031",2010,72,19,10,1,11,0,6312,170
"698","G1700310800300","Illinois","Cook County","17031",2010,29,10,11,2,2,0,3501,75
"699","G1700310800400","Illinois","Cook County","17031",2010,30,6,0,7,4,1,3762,76
"700","G1700310800500","Illinois","Cook County","17031",2010,55,14,14,5,8,5,4901,125
"701","G1700310800600","Illinois","Cook County","17031",2010,9,1,8,0,2,3,2400,36
"702","G1700310800700","Illinois","Cook County","17031",2010,41,15,25,7,15,0,5135,157
"703","G1700310800800","Illinois","Cook County","17031",2010,26,2,5,3,8,2,2206,72
"704","G1700310800900","Illinois","Cook County","17031",2010,94,23,14,13,33,11,4416,266
"705","G1700310801000","Illinois","Cook County","17031",2010,57,15,15,7,11,3,4908,162
"706","G1700310801100","Illinois","Cook County","17031",2010,49,7,11,6,11,0,4715,117
"707","G1700310801200","Illinois","Cook County","17031",2010,22,9,5,1,4,0,3547,47
"708","G1700310801300","Illinois","Cook County","17031",2010,38,10,25,3,20,2,4283,152
"709","G1700310801400","Illinois","Cook County","17031",2010,37,11,13,1,15,5,2919,103
"710","G1700310801500","Illinois","Cook County","17031",2010,81,20,22,2,4,10,5928,185
"711","G1700310801601","Illinois","Cook County","17031",2010,71,7,17,0,1,3,4234,123
"712","G1700310801603","Illinois","Cook County","17031",2010,260,21,1,4,5,2,3855,330
"713","G1700310801605","Illinois","Cook County","17031",2010,44,7,16,3,3,2,5599,112
"714","G1700310801606","Illinois","Cook County","17031",2010,40,15,16,0,30,9,6066,130
"715","G1700310801607","Illinois","Cook County","17031",2010,104,27,23,1,19,4,5287,201
"716","G1700310801608","Illinois","Cook County","17031",2010,58,24,24,7,11,4,6564,150
"717","G1700310801701","Illinois","Cook County","17031",2010,46,15,7,7,1,1,3728,104
"718","G1700310801702","Illinois","Cook County","17031",2010,45,12,4,3,7,1,4671,113
"719","G1700310801800","Illinois","Cook County","17031",2010,74,12,24,0,17,6,5619,163
"720","G1700310801901","Illinois","Cook County","17031",2010,513,42,6,11,11,0,4369,649
"721","G1700310801902","Illinois","Cook County","17031",2010,55,9,9,1,18,0,3223,116
"722","G1700310802002","Illinois","Cook County","17031",2010,140,24,14,12,12,5,5071,260
"723","G1700310802003","Illinois","Cook County","17031",2010,402,10,12,5,6,2,2684,455
"724","G1700310802004","Illinois","Cook County","17031",2010,801,47,2,20,31,6,5381,1002
"725","G1700310802100","Illinois","Cook County","17031",2010,52,6,7,11,5,1,3573,107
"726","G1700310802200","Illinois","Cook County","17031",2010,61,16,18,0,9,4,4410,149
"727","G1700310802300","Illinois","Cook County","17031",2010,105,37,14,2,36,15,4840,238
"728","G1700310802402","Illinois","Cook County","17031",2010,1334,29,9,27,6,9,4821,1527
"729","G1700310802403","Illinois","Cook County","17031",2010,43,2,2,0,1,0,1399,55
"730","G1700310802404","Illinois","Cook County","17031",2010,2298,57,12,36,17,12,7226,2578
"731","G1700310802503","Illinois","Cook County","17031",2010,687,37,6,10,17,11,6200,824
"732","G1700310802504","Illinois","Cook County","17031",2010,2485,34,12,17,5,9,6601,2702
"733","G1700310802505","Illinois","Cook County","17031",2010,3230,53,4,12,10,16,6844,3468
"734","G1700310802506","Illinois","Cook County","17031",2010,1159,17,4,15,8,20,2508,1284
"735","G1700310802605","Illinois","Cook County","17031",2010,225,27,24,14,10,5,6799,368
"736","G1700310802607","Illinois","Cook County","17031",2010,58,4,6,1,0,0,1444,74
"737","G1700310802608","Illinois","Cook County","17031",2010,144,32,5,4,21,6,6256,250
"738","G1700310802609","Illinois","Cook County","17031",2010,2672,25,6,14,11,19,6699,2913
"739","G1700310802610","Illinois","Cook County","17031",2010,79,10,2,0,4,1,1729,101
"740","G1700310802701","Illinois","Cook County","17031",2010,1477,27,22,17,6,10,6952,1637
"741","G1700310802702","Illinois","Cook County","17031",2010,133,18,8,6,2,4,4498,196
"742","G1700310802801","Illinois","Cook County","17031",2010,348,15,7,6,8,9,4793,421
"743","G1700310802802","Illinois","Cook County","17031",2010,291,34,5,8,9,18,6594,447
"744","G1700310802900","Illinois","Cook County","17031",2010,133,21,12,4,10,4,6080,218
"745","G1700310803005","Illinois","Cook County","17031",2010,75,7,2,0,2,0,2655,106
"746","G1700310803007","Illinois","Cook County","17031",2010,154,16,9,6,15,2,5247,225
"747","G1700310803008","Illinois","Cook County","17031",2010,158,40,24,2,20,13,4712,300
"748","G1700310803010","Illinois","Cook County","17031",2010,334,20,6,26,3,20,5196,438
"749","G1700310803012","Illinois","Cook County","17031",2010,169,8,2,4,4,4,2221,235
"750","G1700310803013","Illinois","Cook County","17031",2010,331,26,9,6,15,0,5449,427
"751","G1700310803014","Illinois","Cook County","17031",2010,575,17,2,9,2,10,3430,658
"752","G1700310803015","Illinois","Cook County","17031",2010,280,23,15,5,8,4,4459,357
"753","G1700310803016","Illinois","Cook County","17031",2010,81,11,2,6,6,1,1979,123
"754","G1700310803017","Illinois","Cook County","17031",2010,528,24,9,7,15,3,6058,686
"755","G1700310803100","Illinois","Cook County","17031",2010,84,8,2,4,2,0,3440,125
"756","G1700310803200","Illinois","Cook County","17031",2010,156,22,15,4,3,4,5586,235
"757","G1700310803300","Illinois","Cook County","17031",2010,196,26,13,9,9,7,5543,319
"758","G1700310803400","Illinois","Cook County","17031",2010,95,43,17,7,5,10,6384,210
"759","G1700310803500","Illinois","Cook County","17031",2010,114,21,17,1,19,10,5813,221
"760","G1700310803603","Illinois","Cook County","17031",2010,106,13,13,3,11,0,6751,179
"761","G1700310803604","Illinois","Cook County","17031",2010,265,26,6,8,12,8,4314,395
"762","G1700310803605","Illinois","Cook County","17031",2010,981,33,12,16,12,5,7253,1172
"763","G1700310803606","Illinois","Cook County","17031",2010,4586,93,1,25,14,16,8287,5078
"764","G1700310803607","Illinois","Cook County","17031",2010,179,30,21,21,19,15,5164,315
"765","G1700310803608","Illinois","Cook County","17031",2010,695,52,10,10,20,11,7326,925
"766","G1700310803610","Illinois","Cook County","17031",2010,414,46,10,9,28,5,7198,634
"767","G1700310803611","Illinois","Cook County","17031",2010,2588,71,6,57,13,12,6112,2890
"768","G1700310803612","Illinois","Cook County","17031",2010,1198,76,3,23,8,5,3536,1390
"769","G1700310803701","Illinois","Cook County","17031",2010,155,18,4,6,10,1,2705,217
"770","G1700310803702","Illinois","Cook County","17031",2010,407,17,9,3,1,2,6255,502
"771","G1700310803800","Illinois","Cook County","17031",2010,395,45,5,0,6,1,4725,501
"772","G1700310803901","Illinois","Cook County","17031",2010,242,23,10,5,4,0,3452,325
"773","G1700310803902","Illinois","Cook County","17031",2010,396,21,7,14,5,11,3513,489
"774","G1700310804000","Illinois","Cook County","17031",2010,543,22,5,21,4,5,4587,659
"775","G1700310804102","Illinois","Cook County","17031",2010,112,41,14,3,3,1,6993,213
"776","G1700310804104","Illinois","Cook County","17031",2010,115,18,13,3,7,14,4980,214
"777","G1700310804105","Illinois","Cook County","17031",2010,79,13,7,1,4,3,4000,121
"778","G1700310804106","Illinois","Cook County","17031",2010,190,28,9,3,28,9,7024,301
"779","G1700310804108","Illinois","Cook County","17031",2010,275,42,4,3,11,2,3879,398
"780","G1700310804109","Illinois","Cook County","17031",2010,87,7,6,9,2,1,2955,131
"781","G1700310804201","Illinois","Cook County","17031",2010,129,17,12,10,7,7,8173,222
"782","G1700310804202","Illinois","Cook County","17031",2010,197,33,6,9,15,6,7463,319
"783","G1700310804305","Illinois","Cook County","17031",2010,1949,118,9,17,19,30,7216,2312
"784","G1700310804306","Illinois","Cook County","17031",2010,2025,73,5,37,14,19,5564,2332
"785","G1700310804308","Illinois","Cook County","17031",2010,527,61,6,18,20,18,5486,733
"786","G1700310804309","Illinois","Cook County","17031",2010,1161,36,9,2,12,6,3230,1300
"787","G1700310804310","Illinois","Cook County","17031",2010,1138,107,13,15,36,15,9088,1405
"788","G1700310804311","Illinois","Cook County","17031",2010,1252,154,19,22,17,7,8148,1570
"789","G1700310804403","Illinois","Cook County","17031",2010,1615,164,7,20,29,20,6760,1935
"790","G1700310804404","Illinois","Cook County","17031",2010,2552,88,18,17,14,5,5233,2797
"791","G1700310804405","Illinois","Cook County","17031",2010,1903,75,3,17,22,18,3701,2146
"792","G1700310804406","Illinois","Cook County","17031",2010,2632,158,5,29,15,3,6247,2928
"793","G1700310804505","Illinois","Cook County","17031",2010,404,39,9,16,7,2,3831,552
"794","G1700310804506","Illinois","Cook County","17031",2010,363,34,15,6,5,7,5461,477
"795","G1700310804507","Illinois","Cook County","17031",2010,739,117,32,21,59,19,12480,1117
"796","G1700310804508","Illinois","Cook County","17031",2010,821,43,2,32,9,10,2244,1000
"797","G1700310804509","Illinois","Cook County","17031",2010,3208,108,10,19,13,24,6288,3588
"798","G1700310804510","Illinois","Cook County","17031",2010,4345,70,5,32,17,18,6145,4668
"799","G1700310804511","Illinois","Cook County","17031",2010,1331,26,4,19,7,2,2414,1457
"800","G1700310804603","Illinois","Cook County","17031",2010,1227,87,14,6,19,7,5581,1531
"801","G1700310804606","Illinois","Cook County","17031",2010,186,50,15,13,16,0,7118,318
"802","G1700310804607","Illinois","Cook County","17031",2010,188,52,13,11,9,18,7049,349
"803","G1700310804608","Illinois","Cook County","17031",2010,275,47,22,12,5,19,3787,432
"804","G1700310804609","Illinois","Cook County","17031",2010,121,35,16,6,23,2,5672,268
"805","G1700310804610","Illinois","Cook County","17031",2010,97,26,4,1,6,0,2320,153
"806","G1700310804611","Illinois","Cook County","17031",2010,114,11,15,8,5,5,4359,204
"807","G1700310804701","Illinois","Cook County","17031",2010,953,105,23,32,30,14,6837,1277
"808","G1700310804705","Illinois","Cook County","17031",2010,543,45,1,14,9,6,3976,706
"809","G1700310804706","Illinois","Cook County","17031",2010,131,16,3,8,3,7,2472,193
"810","G1700310804709","Illinois","Cook County","17031",2010,825,69,12,11,10,26,6510,1049
"811","G1700310804710","Illinois","Cook County","17031",2010,310,58,11,16,7,3,4350,439
"812","G1700310804711","Illinois","Cook County","17031",2010,1226,139,6,29,24,62,7442,1613
"813","G1700310804712","Illinois","Cook County","17031",2010,367,63,11,7,15,14,5392,572
"814","G1700310804713","Illinois","Cook County","17031",2010,277,60,10,8,21,13,4694,438
"815","G1700310804714","Illinois","Cook County","17031",2010,279,56,7,9,8,3,3480,418
"816","G1700310804715","Illinois","Cook County","17031",2010,1051,43,8,20,7,0,3292,1187
"817","G1700310804716","Illinois","Cook County","17031",2010,879,47,4,21,24,5,5490,1055
"818","G1700310804803","Illinois","Cook County","17031",2010,270,59,6,18,18,14,5392,464
"819","G1700310804804","Illinois","Cook County","17031",2010,993,80,21,11,8,6,6537,1199
"820","G1700310804805","Illinois","Cook County","17031",2010,620,44,17,26,15,16,6911,819
"821","G1700310804806","Illinois","Cook County","17031",2010,855,59,21,43,25,4,3751,1073
"822","G1700310804807","Illinois","Cook County","17031",2010,463,51,2,20,11,0,5172,589
"823","G1700310804808","Illinois","Cook County","17031",2010,102,25,3,5,8,4,2533,166
"824","G1700310804809","Illinois","Cook County","17031",2010,163,32,3,9,5,10,4224,252
"825","G1700310804810","Illinois","Cook County","17031",2010,443,96,28,7,15,15,6949,647
"826","G1700310804901","Illinois","Cook County","17031",2010,206,67,21,4,9,10,6648,358
"827","G1700310804902","Illinois","Cook County","17031",2010,300,35,23,11,10,1,5523,429
"828","G1700310805001","Illinois","Cook County","17031",2010,113,13,31,6,14,4,4694,210
"829","G1700310805002","Illinois","Cook County","17031",2010,1136,114,14,43,12,16,6941,1388
"830","G1700310805105","Illinois","Cook County","17031",2010,3230,86,6,12,13,34,7356,3630
"831","G1700310805106","Illinois","Cook County","17031",2010,58,7,0,3,2,8,2718,96
"832","G1700310805107","Illinois","Cook County","17031",2010,1857,114,22,25,23,22,6460,2195
"833","G1700310805108","Illinois","Cook County","17031",2010,1889,75,16,28,13,9,6699,2134
"834","G1700310805109","Illinois","Cook County","17031",2010,94,14,12,3,9,23,4359,181
"835","G1700310805110","Illinois","Cook County","17031",2010,74,15,9,2,3,0,4220,125
"836","G1700310805111","Illinois","Cook County","17031",2010,1422,126,21,25,20,19,7027,1760
"837","G1700310805112","Illinois","Cook County","17031",2010,474,50,0,13,2,14,3558,600
"838","G1700310805201","Illinois","Cook County","17031",2010,92,13,5,12,4,14,3406,170
"839","G1700310805202","Illinois","Cook County","17031",2010,140,18,7,7,12,18,4028,225
"840","G1700310805301","Illinois","Cook County","17031",2010,118,23,8,3,14,33,3496,234
"841","G1700310805302","Illinois","Cook County","17031",2010,112,31,13,13,5,18,3602,210
"842","G1700310805401","Illinois","Cook County","17031",2010,134,60,21,27,16,34,3841,322
"843","G1700310805402","Illinois","Cook County","17031",2010,151,61,16,9,6,2,5095,292
"844","G1700310805501","Illinois","Cook County","17031",2010,83,29,11,6,5,0,3400,150
"845","G1700310805502","Illinois","Cook County","17031",2010,69,21,15,12,1,1,3888,143
"846","G1700310805600","Illinois","Cook County","17031",2010,68,20,18,8,7,3,4511,155
"847","G1700310805701","Illinois","Cook County","17031",2010,84,19,25,5,20,9,5074,184
"848","G1700310805702","Illinois","Cook County","17031",2010,44,11,13,7,6,3,2015,108
"849","G1700310805801","Illinois","Cook County","17031",2010,26,9,14,3,3,1,2400,71
"850","G1700310805802","Illinois","Cook County","17031",2010,117,28,19,8,2,5,4926,236
"851","G1700310805901","Illinois","Cook County","17031",2010,207,53,15,10,11,17,3834,362
"852","G1700310805902","Illinois","Cook County","17031",2010,235,61,11,6,13,20,6449,393
"853","G1700310806001","Illinois","Cook County","17031",2010,638,55,7,25,42,20,5812,862
"854","G1700310806002","Illinois","Cook County","17031",2010,683,66,4,18,18,13,7550,865
"855","G1700310806003","Illinois","Cook County","17031",2010,840,39,16,26,14,34,8109,1101
"856","G1700310806004","Illinois","Cook County","17031",2010,829,68,24,11,31,95,7604,1190
"857","G1700310806102","Illinois","Cook County","17031",2010,403,38,8,2,18,5,3973,522
"858","G1700310806103","Illinois","Cook County","17031",2010,405,50,23,9,8,4,5238,609
"859","G1700310806104","Illinois","Cook County","17031",2010,494,60,13,4,7,13,4206,635
"860","G1700310806201","Illinois","Cook County","17031",2010,615,42,5,13,7,14,4196,765
"861","G1700310806202","Illinois","Cook County","17031",2010,239,26,20,13,5,6,4550,356
"862","G1700310806300","Illinois","Cook County","17031",2010,659,77,3,18,11,10,4960,843
"863","G1700310806400","Illinois","Cook County","17031",2010,331,27,7,11,2,6,2494,408
"864","G1700310806501","Illinois","Cook County","17031",2010,1014,14,11,15,6,21,2773,1169
"865","G1700310806502","Illinois","Cook County","17031",2010,1153,50,14,31,27,28,4205,1383
"866","G1700310806600","Illinois","Cook County","17031",2010,570,51,6,18,17,16,3490,710
"867","G1700310806700","Illinois","Cook County","17031",2010,106,45,16,8,10,0,4409,229
"868","G1700310806801","Illinois","Cook County","17031",2010,100,31,18,7,10,17,4225,245
"869","G1700310806802","Illinois","Cook County","17031",2010,103,32,28,14,14,0,3300,256
"870","G1700310806900","Illinois","Cook County","17031",2010,221,42,29,4,28,3,4713,393
"871","G1700310807000","Illinois","Cook County","17031",2010,394,102,44,30,13,9,5736,675
"872","G1700310807100","Illinois","Cook County","17031",2010,143,11,22,13,10,10,3817,283
"873","G1700310807200","Illinois","Cook County","17031",2010,304,50,43,35,20,17,5912,540
"874","G1700310807300","Illinois","Cook County","17031",2010,271,91,49,28,20,47,7191,596
"875","G1700310807400","Illinois","Cook County","17031",2010,332,118,40,57,32,43,6518,775
"876","G1700310807500","Illinois","Cook County","17031",2010,123,33,25,26,10,5,3189,259
"877","G1700310807600","Illinois","Cook County","17031",2010,352,117,51,23,35,12,6540,677
"878","G1700310807700","Illinois","Cook County","17031",2010,282,50,64,26,5,15,5933,502
"879","G1700310807800","Illinois","Cook County","17031",2010,112,25,46,8,8,14,2624,254
"880","G1700310807900","Illinois","Cook County","17031",2010,93,23,41,8,27,12,4074,258
"881","G1700310808001","Illinois","Cook County","17031",2010,112,18,19,6,11,13,3646,226
"882","G1700310808002","Illinois","Cook County","17031",2010,141,37,33,23,20,29,4870,375
"883","G1700310808100","Illinois","Cook County","17031",2010,108,67,16,12,13,6,3931,248
"884","G1700310808200","Illinois","Cook County","17031",2010,151,94,8,13,8,26,5196,340
"885","G1700310808301","Illinois","Cook County","17031",2010,158,57,25,26,16,20,5625,359
"886","G1700310808302","Illinois","Cook County","17031",2010,163,34,13,7,13,15,3934,289
"887","G1700310808400","Illinois","Cook County","17031",2010,178,37,14,9,5,10,4411,297
"888","G1700310808500","Illinois","Cook County","17031",2010,158,54,18,6,11,18,4073,294
"889","G1700310808600","Illinois","Cook County","17031",2010,69,4,1,9,0,4,2015,115
"890","G1700310808702","Illinois","Cook County","17031",2010,161,33,50,4,23,10,5504,387
"891","G1700310808800","Illinois","Cook County","17031",2010,47,10,5,5,8,1,3955,122
"892","G1700310808900","Illinois","Cook County","17031",2010,43,24,8,8,11,2,4101,144
"893","G1700310809000","Illinois","Cook County","17031",2010,53,3,11,6,5,0,3976,110
"894","G1700310809100","Illinois","Cook County","17031",2010,38,1,12,10,1,0,3387,76
"895","G1700310809200","Illinois","Cook County","17031",2010,739,48,23,26,7,6,4611,929
"896","G1700310809300","Illinois","Cook County","17031",2010,103,21,26,7,13,8,4816,264
"897","G1700310809400","Illinois","Cook County","17031",2010,104,23,24,12,10,5,5804,311
"898","G1700310809500","Illinois","Cook County","17031",2010,63,16,9,7,12,1,3670,176
"899","G1700310809600","Illinois","Cook County","17031",2010,437,26,4,6,7,4,3301,547
"900","G1700310809700","Illinois","Cook County","17031",2010,657,24,5,12,8,5,3649,786
"901","G1700310809800","Illinois","Cook County","17031",2010,58,19,13,4,3,6,2717,149
"902","G1700310809900","Illinois","Cook County","17031",2010,47,23,7,4,8,0,2855,114
"903","G1700310810000","Illinois","Cook County","17031",2010,114,27,10,8,17,4,4896,268
"904","G1700310810100","Illinois","Cook County","17031",2010,312,48,11,11,15,12,4253,477
"905","G1700310810200","Illinois","Cook County","17031",2010,546,65,29,28,21,17,5739,821
"906","G1700310810301","Illinois","Cook County","17031",2010,620,41,15,14,7,5,4002,767
"907","G1700310810302","Illinois","Cook County","17031",2010,168,31,16,9,3,8,3250,291
"908","G1700310810400","Illinois","Cook County","17031",2010,144,75,27,1,12,10,5350,311
"909","G1700310810501","Illinois","Cook County","17031",2010,165,86,9,15,18,13,5049,353
"910","G1700310810502","Illinois","Cook County","17031",2010,257,142,18,10,10,21,5164,516
"911","G1700310810600","Illinois","Cook County","17031",2010,306,203,17,41,19,39,4717,703
"912","G1700310810701","Illinois","Cook County","17031",2010,696,432,11,74,12,35,4916,1352
"913","G1700310810702","Illinois","Cook County","17031",2010,436,307,22,27,22,19,3918,929
"914","G1700310810800","Illinois","Cook County","17031",2010,561,313,8,29,26,33,5324,1042
"915","G1700310810900","Illinois","Cook County","17031",2010,842,516,21,73,66,47,6429,1797
"916","G1700310811000","Illinois","Cook County","17031",2010,305,167,20,16,16,3,4296,609
"917","G1700310811100","Illinois","Cook County","17031",2010,563,355,28,22,21,31,6520,1125
"918","G1700310811200","Illinois","Cook County","17031",2010,746,340,35,29,17,17,5270,1265
"919","G1700310811301","Illinois","Cook County","17031",2010,2250,187,28,64,13,7,4845,2644
"920","G1700310811302","Illinois","Cook County","17031",2010,1981,198,62,87,11,4,3778,2449
"921","G1700310811401","Illinois","Cook County","17031",2010,1586,228,23,85,33,22,4842,2089
"922","G1700310811402","Illinois","Cook County","17031",2010,1429,221,21,53,13,14,4433,1834
"923","G1700310811500","Illinois","Cook County","17031",2010,1652,206,20,92,20,23,5895,2114
"924","G1700310811600","Illinois","Cook County","17031",2010,1149,249,18,43,32,7,6213,1562
"925","G1700310811701","Illinois","Cook County","17031",2010,2300,143,4,94,6,7,3858,2627
"926","G1700310811702","Illinois","Cook County","17031",2010,2183,222,46,106,21,3,5124,2656
"927","G1700310811800","Illinois","Cook County","17031",2010,1893,255,52,168,10,7,5399,2512
"928","G1700310811900","Illinois","Cook County","17031",2010,179,67,21,8,9,17,5738,411
"929","G1700310812000","Illinois","Cook County","17031",2010,107,18,15,14,9,8,5434,259
"930","G1700310812100","Illinois","Cook County","17031",2010,137,52,6,11,2,2,4560,261
"931","G1700310812200","Illinois","Cook County","17031",2010,89,21,8,10,12,0,3942,190
"932","G1700310812301","Illinois","Cook County","17031",2010,129,41,15,3,15,10,3972,277
"933","G1700310812302","Illinois","Cook County","17031",2010,105,23,11,5,2,1,2818,197
"934","G1700310812400","Illinois","Cook County","17031",2010,59,29,4,3,3,2,3491,137
"935","G1700310812500","Illinois","Cook County","17031",2010,97,43,3,2,3,2,3375,192
"936","G1700310812600","Illinois","Cook County","17031",2010,129,58,14,8,12,3,3706,282
"937","G1700310812700","Illinois","Cook County","17031",2010,95,34,13,5,9,2,3216,211
"938","G1700310812801","Illinois","Cook County","17031",2010,126,38,8,6,10,7,2943,243
"939","G1700310812802","Illinois","Cook County","17031",2010,78,13,19,5,5,0,2444,169
"940","G1700310812900","Illinois","Cook County","17031",2010,161,21,9,8,5,6,4749,270
"941","G1700310813000","Illinois","Cook County","17031",2010,171,54,8,7,4,5,3873,285
"942","G1700310813100","Illinois","Cook County","17031",2010,284,84,5,7,20,6,4538,466
"943","G1700310813200","Illinois","Cook County","17031",2010,198,44,11,7,14,12,4251,341
"944","G1700310813301","Illinois","Cook County","17031",2010,2732,125,4,42,7,15,3502,3021
"945","G1700310813302","Illinois","Cook County","17031",2010,3227,86,2,49,10,21,3934,3516
"946","G1700310813400","Illinois","Cook County","17031",2010,5787,253,12,59,15,15,7551,6533
"947","G1700310813500","Illinois","Cook County","17031",2010,4996,335,20,46,25,66,6994,5744
"948","G1700310813600","Illinois","Cook County","17031",2010,4410,135,11,61,9,14,5334,4841
"949","G1700310813701","Illinois","Cook County","17031",2010,3032,65,2,39,3,10,3780,3245
"950","G1700310813702","Illinois","Cook County","17031",2010,3649,82,9,32,1,31,4263,3896
"951","G1700310813801","Illinois","Cook County","17031",2010,2522,75,0,16,2,6,2893,2692
"952","G1700310813802","Illinois","Cook County","17031",2010,4120,146,4,44,12,26,5130,4549
"953","G1700310813900","Illinois","Cook County","17031",2010,5019,166,4,27,2,24,6329,5448
"954","G1700310814000","Illinois","Cook County","17031",2010,3774,173,16,48,14,15,4746,4132
"955","G1700310814100","Illinois","Cook County","17031",2010,3669,114,0,47,4,18,4544,4030
"956","G1700310814200","Illinois","Cook County","17031",2010,5997,269,11,35,5,19,7375,6611
