"","GISJOIN","YEAR","STATE","COUNTY","state_county","Mexican","total_pop","total_his"
"434","G17003102918",1990,"Illinois","Cook","17031",0,549,0
"435","G17003102919",1990,"Illinois","Cook","17031",0,504,0
"436","G17003102920",1990,"Illinois","Cook","17031",0,988,0
"437","G17003102921",1990,"Illinois","Cook","17031",0,849,0
"438","G17003102922",1990,"Illinois","Cook","17031",16,3678,31
"439","G17003102923",1990,"Illinois","Cook","17031",0,1142,6
"440","G17003102924",1990,"Illinois","Cook","17031",7,2820,8
"441","G17003102925",1990,"Illinois","Cook","17031",1,5697,9
"442","G17003102926",1990,"Illinois","Cook","17031",12,1782,24
"443","G17003102927",1990,"Illinois","Cook","17031",0,0,0
"444","G17003103001",1990,"Illinois","Cook","17031",1914,2269,2130
"445","G17003103002",1990,"Illinois","Cook","17031",1011,1166,1092
"446","G17003103003",1990,"Illinois","Cook","17031",686,1516,750
"447","G17003103004",1990,"Illinois","Cook","17031",143,514,158
"448","G17003103005",1990,"Illinois","Cook","17031",2763,3524,2967
"449","G17003103006",1990,"Illinois","Cook","17031",2423,3360,2548
"450","G17003103007",1990,"Illinois","Cook","17031",5136,5990,5573
"451","G17003103008",1990,"Illinois","Cook","17031",4901,5482,5243
"452","G17003103009",1990,"Illinois","Cook","17031",5204,5802,5571
"453","G17003103010",1990,"Illinois","Cook","17031",1307,1433,1379
"454","G17003103011",1990,"Illinois","Cook","17031",2456,2855,2647
"455","G17003103012",1990,"Illinois","Cook","17031",3700,4908,4107
"456","G17003103013",1990,"Illinois","Cook","17031",597,5615,1129
"457","G17003103014",1990,"Illinois","Cook","17031",910,1025,958
"458","G17003103015",1990,"Illinois","Cook","17031",3463,3874,3647
"459","G17003103016",1990,"Illinois","Cook","17031",4779,5305,5047
"460","G17003103017",1990,"Illinois","Cook","17031",7456,8519,7872
"461","G17003103018",1990,"Illinois","Cook","17031",11643,13660,12444
"462","G17003103019",1990,"Illinois","Cook","17031",1344,1647,1463
"463","G17003103020",1990,"Illinois","Cook","17031",2278,2691,2406
"464","G17003103101",1990,"Illinois","Cook","17031",243,336,254
"465","G17003103102",1990,"Illinois","Cook","17031",1268,1747,1334
"466","G17003103103",1990,"Illinois","Cook","17031",1540,1911,1648
"467","G17003103104",1990,"Illinois","Cook","17031",1508,1785,1652
"468","G17003103105",1990,"Illinois","Cook","17031",2247,2441,2370
"469","G17003103106",1990,"Illinois","Cook","17031",6899,7875,7390
"470","G17003103107",1990,"Illinois","Cook","17031",2205,2610,2468
"471","G17003103108",1990,"Illinois","Cook","17031",4991,5887,5431
"472","G17003103109",1990,"Illinois","Cook","17031",5382,6477,5816
"473","G17003103110",1990,"Illinois","Cook","17031",5159,6447,5704
"474","G17003103111",1990,"Illinois","Cook","17031",13,23,13
"475","G17003103112",1990,"Illinois","Cook","17031",150,228,161
"476","G17003103113",1990,"Illinois","Cook","17031",3257,4805,3500
"477","G17003103114",1990,"Illinois","Cook","17031",2322,3078,2486
"478","G17003103115",1990,"Illinois","Cook","17031",0,4,0
"479","G17003103201",1990,"Illinois","Cook","17031",40,4279,101
"480","G17003103202",1990,"Illinois","Cook","17031",8,372,21
"481","G17003103203",1990,"Illinois","Cook","17031",0,0,0
"482","G17003103204",1990,"Illinois","Cook","17031",3,223,9
"483","G17003103205",1990,"Illinois","Cook","17031",152,5245,443
"484","G17003103206",1990,"Illinois","Cook","17031",68,1835,105
"485","G17003103301",1990,"Illinois","Cook","17031",12,2507,26
"486","G17003103302",1990,"Illinois","Cook","17031",8,1596,56
"487","G17003103303",1990,"Illinois","Cook","17031",0,2646,17
"488","G17003103304",1990,"Illinois","Cook","17031",0,18,0
"489","G17003103305",1990,"Illinois","Cook","17031",4,61,9
"490","G17003103401",1990,"Illinois","Cook","17031",0,48,0
"491","G17003103402",1990,"Illinois","Cook","17031",115,4655,148
"492","G17003103403",1990,"Illinois","Cook","17031",46,1429,56
"493","G17003103404",1990,"Illinois","Cook","17031",123,1713,150
"494","G17003103405",1990,"Illinois","Cook","17031",84,1489,112
"495","G17003103406",1990,"Illinois","Cook","17031",0,1467,5
"496","G17003103501",1990,"Illinois","Cook","17031",18,2088,35
"497","G17003103502",1990,"Illinois","Cook","17031",14,2587,20
"498","G17003103503",1990,"Illinois","Cook","17031",3,1176,8
"499","G17003103504",1990,"Illinois","Cook","17031",0,2903,9
"500","G17003103505",1990,"Illinois","Cook","17031",0,0,0
"501","G17003103506",1990,"Illinois","Cook","17031",40,2642,103
"502","G17003103507",1990,"Illinois","Cook","17031",4,1204,7
"503","G17003103508",1990,"Illinois","Cook","17031",1,286,1
"504","G17003103509",1990,"Illinois","Cook","17031",0,133,0
"505","G17003103510",1990,"Illinois","Cook","17031",12,3662,32
"506","G17003103511",1990,"Illinois","Cook","17031",3,5304,15
"507","G17003103512",1990,"Illinois","Cook","17031",2,1148,6
"508","G17003103513",1990,"Illinois","Cook","17031",6,1147,9
"509","G17003103514",1990,"Illinois","Cook","17031",0,1206,0
"510","G17003103515",1990,"Illinois","Cook","17031",3,5166,8
"511","G17003103601",1990,"Illinois","Cook","17031",9,1019,9
"512","G17003103602",1990,"Illinois","Cook","17031",0,2909,7
"513","G17003103603",1990,"Illinois","Cook","17031",3,1834,11
"514","G17003103604",1990,"Illinois","Cook","17031",1,1402,5
"515","G17003103605",1990,"Illinois","Cook","17031",0,1033,2
"516","G17003103701",1990,"Illinois","Cook","17031",1,1206,5
"517","G17003103702",1990,"Illinois","Cook","17031",22,1370,26
"518","G17003103703",1990,"Illinois","Cook","17031",2,823,4
"519","G17003103704",1990,"Illinois","Cook","17031",5,965,6
"520","G17003103801",1990,"Illinois","Cook","17031",6,2035,12
"521","G17003103802",1990,"Illinois","Cook","17031",6,1757,10
"522","G17003103803",1990,"Illinois","Cook","17031",3,2133,5
"523","G17003103804",1990,"Illinois","Cook","17031",0,1109,0
"524","G17003103805",1990,"Illinois","Cook","17031",0,2140,0
"525","G17003103806",1990,"Illinois","Cook","17031",4,1856,12
"526","G17003103807",1990,"Illinois","Cook","17031",13,2720,27
"527","G17003103808",1990,"Illinois","Cook","17031",1,1596,2
"528","G17003103809",1990,"Illinois","Cook","17031",8,1645,14
"529","G17003103810",1990,"Illinois","Cook","17031",0,1880,6
"530","G17003103811",1990,"Illinois","Cook","17031",0,445,1
"531","G17003103812",1990,"Illinois","Cook","17031",1,2222,8
"532","G17003103813",1990,"Illinois","Cook","17031",1,291,1
"533","G17003103814",1990,"Illinois","Cook","17031",2,1846,8
"534","G17003103815",1990,"Illinois","Cook","17031",4,1346,4
"535","G17003103816",1990,"Illinois","Cook","17031",0,676,0
"536","G17003103817",1990,"Illinois","Cook","17031",0,4115,10
"537","G17003103818",1990,"Illinois","Cook","17031",3,1971,12
"538","G17003103819",1990,"Illinois","Cook","17031",4,1403,11
"539","G17003103820",1990,"Illinois","Cook","17031",1,2711,3
"540","G17003103901",1990,"Illinois","Cook","17031",6,1120,6
"541","G17003103902",1990,"Illinois","Cook","17031",5,1625,7
"542","G17003103903",1990,"Illinois","Cook","17031",10,2905,18
"543","G17003103904",1990,"Illinois","Cook","17031",8,2487,20
"544","G17003103905",1990,"Illinois","Cook","17031",14,1903,38
"545","G17003103906",1990,"Illinois","Cook","17031",21,2291,47
"546","G17003103907",1990,"Illinois","Cook","17031",45,5847,105
"547","G17003104001",1990,"Illinois","Cook","17031",1,2196,9
"548","G17003104002",1990,"Illinois","Cook","17031",2,4009,2
"549","G17003104003",1990,"Illinois","Cook","17031",2,1868,10
"550","G17003104004",1990,"Illinois","Cook","17031",1,2347,2
"551","G17003104005",1990,"Illinois","Cook","17031",8,2495,14
"552","G17003104006",1990,"Illinois","Cook","17031",0,835,4
"553","G17003104007",1990,"Illinois","Cook","17031",1,1375,2
"554","G17003104008",1990,"Illinois","Cook","17031",2,4300,5
"555","G17003104101",1990,"Illinois","Cook","17031",22,1784,59
"556","G17003104102",1990,"Illinois","Cook","17031",26,1445,52
"557","G17003104103",1990,"Illinois","Cook","17031",2,875,15
"558","G17003104104",1990,"Illinois","Cook","17031",2,696,7
"559","G17003104105",1990,"Illinois","Cook","17031",13,2589,37
"560","G17003104106",1990,"Illinois","Cook","17031",16,2103,93
"561","G17003104107",1990,"Illinois","Cook","17031",51,2346,112
"562","G17003104108",1990,"Illinois","Cook","17031",24,2960,76
"563","G17003104109",1990,"Illinois","Cook","17031",47,3946,119
"564","G17003104110",1990,"Illinois","Cook","17031",25,3361,99
"565","G17003104111",1990,"Illinois","Cook","17031",30,2495,86
"566","G17003104112",1990,"Illinois","Cook","17031",17,2196,68
"567","G17003104113",1990,"Illinois","Cook","17031",3,691,25
"568","G17003104114",1990,"Illinois","Cook","17031",9,1143,47
"569","G17003104201",1990,"Illinois","Cook","17031",9,1494,19
"570","G17003104202",1990,"Illinois","Cook","17031",3,1649,11
"571","G17003104203",1990,"Illinois","Cook","17031",2,1814,19
"572","G17003104204",1990,"Illinois","Cook","17031",0,1596,21
"573","G17003104205",1990,"Illinois","Cook","17031",0,2966,13
"574","G17003104206",1990,"Illinois","Cook","17031",22,2785,34
"575","G17003104207",1990,"Illinois","Cook","17031",4,4655,15
"576","G17003104208",1990,"Illinois","Cook","17031",4,2766,14
"577","G17003104209",1990,"Illinois","Cook","17031",8,2834,15
"578","G17003104210",1990,"Illinois","Cook","17031",3,1523,9
"579","G17003104211",1990,"Illinois","Cook","17031",1,1662,2
"580","G17003104212",1990,"Illinois","Cook","17031",1,1729,6
"581","G17003104301",1990,"Illinois","Cook","17031",25,10332,81
"582","G17003104302",1990,"Illinois","Cook","17031",12,5563,40
"583","G17003104303",1990,"Illinois","Cook","17031",2,2685,11
"584","G17003104304",1990,"Illinois","Cook","17031",5,3278,14
"585","G17003104305",1990,"Illinois","Cook","17031",17,4491,39
"586","G17003104306",1990,"Illinois","Cook","17031",11,2105,30
"587","G17003104307",1990,"Illinois","Cook","17031",20,2449,36
"588","G17003104308",1990,"Illinois","Cook","17031",5,2053,20
"589","G17003104309",1990,"Illinois","Cook","17031",15,1892,15
"590","G17003104310",1990,"Illinois","Cook","17031",0,1152,0
"591","G17003104311",1990,"Illinois","Cook","17031",12,4704,27
"592","G17003104312",1990,"Illinois","Cook","17031",11,3830,26
"593","G17003104313",1990,"Illinois","Cook","17031",31,9904,67
"594","G17003104314",1990,"Illinois","Cook","17031",35,7079,91
"595","G17003104401",1990,"Illinois","Cook","17031",15,8820,35
"596","G17003104402",1990,"Illinois","Cook","17031",16,9525,86
"597","G17003104403",1990,"Illinois","Cook","17031",4,4979,20
"598","G17003104404",1990,"Illinois","Cook","17031",5,4175,12
"599","G17003104405",1990,"Illinois","Cook","17031",0,2,0
"600","G17003104406",1990,"Illinois","Cook","17031",5,1937,11
"601","G17003104407",1990,"Illinois","Cook","17031",2,1717,8
"602","G17003104408",1990,"Illinois","Cook","17031",0,2005,14
"603","G17003104409",1990,"Illinois","Cook","17031",2,3619,12
"604","G17003104501",1990,"Illinois","Cook","17031",0,495,1
"605","G17003104502",1990,"Illinois","Cook","17031",15,6986,50
"606","G17003104503",1990,"Illinois","Cook","17031",11,4230,30
"607","G17003104601",1990,"Illinois","Cook","17031",1229,4551,1418
"608","G17003104602",1990,"Illinois","Cook","17031",2310,3647,2664
"609","G17003104603",1990,"Illinois","Cook","17031",2276,9488,2682
"610","G17003104604",1990,"Illinois","Cook","17031",88,4488,135
"611","G17003104605",1990,"Illinois","Cook","17031",14,7334,53
"612","G17003104606",1990,"Illinois","Cook","17031",556,1504,630
"613","G17003104607",1990,"Illinois","Cook","17031",2728,4561,3046
"614","G17003104608",1990,"Illinois","Cook","17031",312,984,362
"615","G17003104609",1990,"Illinois","Cook","17031",1481,2468,1798
"616","G17003104610",1990,"Illinois","Cook","17031",719,1751,856
"617","G17003104701",1990,"Illinois","Cook","17031",2,3314,16
"618","G17003104801",1990,"Illinois","Cook","17031",25,2597,28
"619","G17003104802",1990,"Illinois","Cook","17031",7,1502,21
"620","G17003104803",1990,"Illinois","Cook","17031",17,1848,22
"621","G17003104804",1990,"Illinois","Cook","17031",100,7507,149
"622","G17003104805",1990,"Illinois","Cook","17031",576,3999,700
"623","G17003104901",1990,"Illinois","Cook","17031",0,639,2
"624","G17003104902",1990,"Illinois","Cook","17031",3,3577,7
"625","G17003104903",1990,"Illinois","Cook","17031",0,2349,5
"626","G17003104904",1990,"Illinois","Cook","17031",2,1231,3
"627","G17003104905",1990,"Illinois","Cook","17031",2,2141,11
"628","G17003104906",1990,"Illinois","Cook","17031",4,1850,13
"629","G17003104907",1990,"Illinois","Cook","17031",4,3795,16
"630","G17003104908",1990,"Illinois","Cook","17031",5,4640,7
"631","G17003104909",1990,"Illinois","Cook","17031",19,11244,55
"632","G17003104910",1990,"Illinois","Cook","17031",14,7608,26
"633","G17003104911",1990,"Illinois","Cook","17031",10,5886,26
"634","G17003104912",1990,"Illinois","Cook","17031",11,2925,16
"635","G17003104913",1990,"Illinois","Cook","17031",12,4317,18
"636","G17003104914",1990,"Illinois","Cook","17031",29,4291,78
"637","G17003105001",1990,"Illinois","Cook","17031",20,4835,39
"638","G17003105002",1990,"Illinois","Cook","17031",73,2628,81
"639","G17003105003",1990,"Illinois","Cook","17031",582,1881,660
"640","G17003105101",1990,"Illinois","Cook","17031",1945,3478,2152
"641","G17003105102",1990,"Illinois","Cook","17031",413,3715,445
"642","G17003105103",1990,"Illinois","Cook","17031",45,6370,58
"643","G17003105104",1990,"Illinois","Cook","17031",20,50,20
"644","G17003105105",1990,"Illinois","Cook","17031",2180,4142,2363
"645","G17003105201",1990,"Illinois","Cook","17031",1114,1924,1240
"646","G17003105202",1990,"Illinois","Cook","17031",2055,3646,2306
"647","G17003105203",1990,"Illinois","Cook","17031",2002,5187,2195
"648","G17003105204",1990,"Illinois","Cook","17031",1125,3586,1232
"649","G17003105205",1990,"Illinois","Cook","17031",559,3884,612
"650","G17003105206",1990,"Illinois","Cook","17031",524,2223,592
"651","G17003105301",1990,"Illinois","Cook","17031",1266,3496,1398
"652","G17003105302",1990,"Illinois","Cook","17031",70,7879,83
"653","G17003105303",1990,"Illinois","Cook","17031",6,5391,6
"654","G17003105304",1990,"Illinois","Cook","17031",96,2529,111
"655","G17003105305",1990,"Illinois","Cook","17031",38,16279,86
"656","G17003105306",1990,"Illinois","Cook","17031",57,4272,87
"657","G17003105401",1990,"Illinois","Cook","17031",102,10821,150
"658","G17003105501",1990,"Illinois","Cook","17031",758,7084,845
"659","G17003105502",1990,"Illinois","Cook","17031",382,3052,445
"660","G17003105601",1990,"Illinois","Cook","17031",379,1059,439
"661","G17003105602",1990,"Illinois","Cook","17031",19,4273,31
"662","G17003105603",1990,"Illinois","Cook","17031",370,2819,448
"663","G17003105604",1990,"Illinois","Cook","17031",213,1231,250
"664","G17003105605",1990,"Illinois","Cook","17031",63,583,74
"665","G17003105606",1990,"Illinois","Cook","17031",90,1053,105
"666","G17003105607",1990,"Illinois","Cook","17031",163,2819,209
"667","G17003105608",1990,"Illinois","Cook","17031",225,4964,278
"668","G17003105609",1990,"Illinois","Cook","17031",172,5126,197
"669","G17003105610",1990,"Illinois","Cook","17031",177,4900,212
"670","G17003105611",1990,"Illinois","Cook","17031",216,5116,262
"671","G17003105612",1990,"Illinois","Cook","17031",0,0,0
"672","G17003105613",1990,"Illinois","Cook","17031",0,5,4
"673","G17003105701",1990,"Illinois","Cook","17031",53,936,62
"674","G17003105702",1990,"Illinois","Cook","17031",85,1485,101
"675","G17003105703",1990,"Illinois","Cook","17031",264,4013,383
"676","G17003105704",1990,"Illinois","Cook","17031",81,1194,98
"677","G17003105705",1990,"Illinois","Cook","17031",112,1599,135
"678","G17003105801",1990,"Illinois","Cook","17031",1028,2356,1156
"679","G17003105802",1990,"Illinois","Cook","17031",1330,2912,1485
"680","G17003105803",1990,"Illinois","Cook","17031",1589,2141,1682
"681","G17003105804",1990,"Illinois","Cook","17031",541,3159,609
"682","G17003105805",1990,"Illinois","Cook","17031",2029,7417,2244
"683","G17003105806",1990,"Illinois","Cook","17031",1425,3912,1537
"684","G17003105807",1990,"Illinois","Cook","17031",1422,4121,1596
"685","G17003105808",1990,"Illinois","Cook","17031",421,1341,485
"686","G17003105809",1990,"Illinois","Cook","17031",913,4164,1024
"687","G17003105810",1990,"Illinois","Cook","17031",0,0,0
"688","G17003105811",1990,"Illinois","Cook","17031",195,684,226
"689","G17003105901",1990,"Illinois","Cook","17031",98,154,101
"690","G17003105902",1990,"Illinois","Cook","17031",870,2576,979
"691","G17003105903",1990,"Illinois","Cook","17031",789,2462,922
"692","G17003105904",1990,"Illinois","Cook","17031",371,967,426
"693","G17003105905",1990,"Illinois","Cook","17031",554,1393,589
"694","G17003105906",1990,"Illinois","Cook","17031",1163,3279,1270
"695","G17003105907",1990,"Illinois","Cook","17031",903,2466,968
"696","G17003106001",1990,"Illinois","Cook","17031",24,290,33
"697","G17003106002",1990,"Illinois","Cook","17031",177,1059,186
"698","G17003106003",1990,"Illinois","Cook","17031",233,1725,275
"699","G17003106004",1990,"Illinois","Cook","17031",646,3811,746
"700","G17003106005",1990,"Illinois","Cook","17031",280,1311,311
"701","G17003106006",1990,"Illinois","Cook","17031",620,2537,697
"702","G17003106007",1990,"Illinois","Cook","17031",462,2068,555
"703","G17003106008",1990,"Illinois","Cook","17031",1271,3958,1382
"704","G17003106009",1990,"Illinois","Cook","17031",1420,4109,1670
"705","G17003106010",1990,"Illinois","Cook","17031",322,1838,370
"706","G17003106011",1990,"Illinois","Cook","17031",262,1672,300
"707","G17003106012",1990,"Illinois","Cook","17031",133,801,156
"708","G17003106013",1990,"Illinois","Cook","17031",72,253,85
"709","G17003106014",1990,"Illinois","Cook","17031",226,775,275
"710","G17003106015",1990,"Illinois","Cook","17031",556,3183,637
"711","G17003106016",1990,"Illinois","Cook","17031",102,487,118
"712","G17003106101",1990,"Illinois","Cook","17031",222,1056,239
"713","G17003106102",1990,"Illinois","Cook","17031",578,693,618
"714","G17003106103",1990,"Illinois","Cook","17031",3490,4896,3896
"715","G17003106104",1990,"Illinois","Cook","17031",1743,2136,1877
"716","G17003106105",1990,"Illinois","Cook","17031",78,116,82
"717","G17003106106",1990,"Illinois","Cook","17031",64,231,79
"718","G17003106107",1990,"Illinois","Cook","17031",304,2280,446
"719","G17003106108",1990,"Illinois","Cook","17031",163,1748,174
"720","G17003106109",1990,"Illinois","Cook","17031",143,1214,176
"721","G17003106110",1990,"Illinois","Cook","17031",173,1498,229
"722","G17003106111",1990,"Illinois","Cook","17031",1976,3770,2188
"723","G17003106112",1990,"Illinois","Cook","17031",1781,3300,2006
"724","G17003106113",1990,"Illinois","Cook","17031",2091,3485,2368
"725","G17003106114",1990,"Illinois","Cook","17031",2531,3897,2761
"726","G17003106115",1990,"Illinois","Cook","17031",1645,2755,1810
"727","G17003106116",1990,"Illinois","Cook","17031",272,2182,362
"728","G17003106117",1990,"Illinois","Cook","17031",329,3639,428
"729","G17003106118",1990,"Illinois","Cook","17031",386,3714,514
"730","G17003106119",1990,"Illinois","Cook","17031",395,4040,509
"731","G17003106120",1990,"Illinois","Cook","17031",3,2754,28
"732","G17003106121",1990,"Illinois","Cook","17031",33,2004,82
"733","G17003106122",1990,"Illinois","Cook","17031",29,1818,34
"734","G17003106201",1990,"Illinois","Cook","17031",297,2854,359
"735","G17003106202",1990,"Illinois","Cook","17031",63,1687,73
"736","G17003106203",1990,"Illinois","Cook","17031",254,4662,307
"737","G17003106204",1990,"Illinois","Cook","17031",352,3063,396
"738","G17003106301",1990,"Illinois","Cook","17031",344,1039,462
"739","G17003106302",1990,"Illinois","Cook","17031",553,1493,632
"740","G17003106303",1990,"Illinois","Cook","17031",894,3325,1057
"741","G17003106304",1990,"Illinois","Cook","17031",1107,4250,1287
"742","G17003106305",1990,"Illinois","Cook","17031",1710,4268,2039
"743","G17003106306",1990,"Illinois","Cook","17031",45,371,48
"744","G17003106307",1990,"Illinois","Cook","17031",1962,4348,2300
"745","G17003106308",1990,"Illinois","Cook","17031",1595,4513,1877
"746","G17003106309",1990,"Illinois","Cook","17031",757,3350,872
"747","G17003106401",1990,"Illinois","Cook","17031",48,1086,76
"748","G17003106402",1990,"Illinois","Cook","17031",0,0,0
"749","G17003106403",1990,"Illinois","Cook","17031",302,5687,386
"750","G17003106404",1990,"Illinois","Cook","17031",134,3188,164
"751","G17003106405",1990,"Illinois","Cook","17031",165,3390,212
"752","G17003106406",1990,"Illinois","Cook","17031",173,3672,236
"753","G17003106407",1990,"Illinois","Cook","17031",288,3060,387
"754","G17003106408",1990,"Illinois","Cook","17031",109,1407,154
"755","G17003106501",1990,"Illinois","Cook","17031",456,3349,548
"756","G17003106502",1990,"Illinois","Cook","17031",350,5217,413
"757","G17003106503",1990,"Illinois","Cook","17031",649,7319,790
"758","G17003106504",1990,"Illinois","Cook","17031",451,4551,515
"759","G17003106505",1990,"Illinois","Cook","17031",208,2966,253
"760","G17003106601",1990,"Illinois","Cook","17031",2,157,7
"761","G17003106602",1990,"Illinois","Cook","17031",2202,6292,2680
"762","G17003106603",1990,"Illinois","Cook","17031",2517,6381,3070
"763","G17003106604",1990,"Illinois","Cook","17031",919,4052,1086
"764","G17003106605",1990,"Illinois","Cook","17031",916,3937,1097
"765","G17003106606",1990,"Illinois","Cook","17031",1792,6529,2255
"766","G17003106607",1990,"Illinois","Cook","17031",14,2583,19
"767","G17003106608",1990,"Illinois","Cook","17031",1446,5711,1800
"768","G17003106609",1990,"Illinois","Cook","17031",653,4564,842
"769","G17003106610",1990,"Illinois","Cook","17031",401,5834,476
"770","G17003106611",1990,"Illinois","Cook","17031",944,5203,1217
"771","G17003106701",1990,"Illinois","Cook","17031",10,2507,10
"772","G17003106702",1990,"Illinois","Cook","17031",10,2512,11
"773","G17003106703",1990,"Illinois","Cook","17031",16,2436,30
"774","G17003106704",1990,"Illinois","Cook","17031",26,2753,36
"775","G17003106705",1990,"Illinois","Cook","17031",25,1863,39
"776","G17003106706",1990,"Illinois","Cook","17031",1,2395,6
"777","G17003106707",1990,"Illinois","Cook","17031",5,2396,15
"778","G17003106708",1990,"Illinois","Cook","17031",1,2484,24
"779","G17003106709",1990,"Illinois","Cook","17031",13,2020,15
"780","G17003106710",1990,"Illinois","Cook","17031",2,621,5
"781","G17003106711",1990,"Illinois","Cook","17031",9,1954,17
"782","G17003106712",1990,"Illinois","Cook","17031",1,1995,2
"783","G17003106713",1990,"Illinois","Cook","17031",12,4240,32
"784","G17003106714",1990,"Illinois","Cook","17031",4,2658,10
"785","G17003106715",1990,"Illinois","Cook","17031",3,4814,8
"786","G17003106716",1990,"Illinois","Cook","17031",18,3326,24
"787","G17003106717",1990,"Illinois","Cook","17031",4,2590,8
"788","G17003106718",1990,"Illinois","Cook","17031",9,2564,17
"789","G17003106719",1990,"Illinois","Cook","17031",0,1600,4
"790","G17003106720",1990,"Illinois","Cook","17031",9,5044,18
"791","G17003106801",1990,"Illinois","Cook","17031",0,674,0
"792","G17003106802",1990,"Illinois","Cook","17031",4,5732,8
"793","G17003106803",1990,"Illinois","Cook","17031",6,1586,6
"794","G17003106804",1990,"Illinois","Cook","17031",2,2177,32
"795","G17003106805",1990,"Illinois","Cook","17031",1,2478,9
"796","G17003106806",1990,"Illinois","Cook","17031",4,2381,7
"797","G17003106807",1990,"Illinois","Cook","17031",3,1961,3
"798","G17003106808",1990,"Illinois","Cook","17031",7,1772,11
"799","G17003106809",1990,"Illinois","Cook","17031",5,5470,38
"800","G17003106810",1990,"Illinois","Cook","17031",2,5294,18
"801","G17003106811",1990,"Illinois","Cook","17031",25,5798,39
"802","G17003106812",1990,"Illinois","Cook","17031",15,4464,20
"803","G17003106813",1990,"Illinois","Cook","17031",9,4240,19
"804","G17003106814",1990,"Illinois","Cook","17031",10,4407,21
"805","G17003106901",1990,"Illinois","Cook","17031",4,2260,15
"806","G17003106902",1990,"Illinois","Cook","17031",0,287,8
"807","G17003106903",1990,"Illinois","Cook","17031",11,2733,25
"808","G17003106904",1990,"Illinois","Cook","17031",5,4160,6
"809","G17003106905",1990,"Illinois","Cook","17031",1,1146,4
"810","G17003106906",1990,"Illinois","Cook","17031",0,647,0
"811","G17003106907",1990,"Illinois","Cook","17031",0,394,0
"812","G17003106908",1990,"Illinois","Cook","17031",11,2557,30
"813","G17003106909",1990,"Illinois","Cook","17031",24,5069,46
"814","G17003106910",1990,"Illinois","Cook","17031",1,2815,6
"815","G17003106911",1990,"Illinois","Cook","17031",2,4593,14
"816","G17003106912",1990,"Illinois","Cook","17031",1,3107,3
"817","G17003106913",1990,"Illinois","Cook","17031",4,2639,7
"818","G17003106914",1990,"Illinois","Cook","17031",11,4035,17
"819","G17003106915",1990,"Illinois","Cook","17031",2,2202,8
"820","G17003107001",1990,"Illinois","Cook","17031",295,3129,451
"821","G17003107002",1990,"Illinois","Cook","17031",410,5464,514
"822","G17003107003",1990,"Illinois","Cook","17031",259,9703,330
"823","G17003107004",1990,"Illinois","Cook","17031",514,8415,612
"824","G17003107005",1990,"Illinois","Cook","17031",320,10381,424
"825","G17003107101",1990,"Illinois","Cook","17031",2,1650,2
"826","G17003107102",1990,"Illinois","Cook","17031",8,5882,43
"827","G17003107103",1990,"Illinois","Cook","17031",11,1717,12
"828","G17003107104",1990,"Illinois","Cook","17031",9,7412,17
"829","G17003107105",1990,"Illinois","Cook","17031",6,5379,35
"830","G17003107106",1990,"Illinois","Cook","17031",0,2333,1
"831","G17003107107",1990,"Illinois","Cook","17031",0,4318,8
"832","G17003107108",1990,"Illinois","Cook","17031",8,6429,21
"833","G17003107109",1990,"Illinois","Cook","17031",1,2681,4
"834","G17003107110",1990,"Illinois","Cook","17031",13,4247,18
"835","G17003107111",1990,"Illinois","Cook","17031",0,3441,2
"836","G17003107112",1990,"Illinois","Cook","17031",9,6358,28
"837","G17003107113",1990,"Illinois","Cook","17031",1,1701,1
"838","G17003107114",1990,"Illinois","Cook","17031",0,3213,1
"839","G17003107115",1990,"Illinois","Cook","17031",9,3047,11
"840","G17003107201",1990,"Illinois","Cook","17031",32,3940,54
"841","G17003107202",1990,"Illinois","Cook","17031",35,4712,76
"842","G17003107203",1990,"Illinois","Cook","17031",54,4121,86
"843","G17003107204",1990,"Illinois","Cook","17031",43,1977,53
"844","G17003107205",1990,"Illinois","Cook","17031",31,2297,35
"845","G17003107206",1990,"Illinois","Cook","17031",22,1876,31
"846","G17003107207",1990,"Illinois","Cook","17031",39,3462,58
"847","G17003107301",1990,"Illinois","Cook","17031",5,2835,13
"848","G17003107302",1990,"Illinois","Cook","17031",20,10956,43
"849","G17003107303",1990,"Illinois","Cook","17031",2,1427,2
"850","G17003107304",1990,"Illinois","Cook","17031",6,4312,15
"851","G17003107305",1990,"Illinois","Cook","17031",17,5501,42
"852","G17003107306",1990,"Illinois","Cook","17031",8,4226,10
"853","G17003107307",1990,"Illinois","Cook","17031",6,2857,15
"854","G17003107401",1990,"Illinois","Cook","17031",59,3296,78
"855","G17003107402",1990,"Illinois","Cook","17031",104,6174,130
"856","G17003107403",1990,"Illinois","Cook","17031",67,4844,90
"857","G17003107404",1990,"Illinois","Cook","17031",49,4865,64
"858","G17003107501",1990,"Illinois","Cook","17031",17,5401,41
"859","G17003107502",1990,"Illinois","Cook","17031",43,3871,64
"860","G17003107503",1990,"Illinois","Cook","17031",33,2644,48
"861","G17003107504",1990,"Illinois","Cook","17031",49,3199,67
"862","G17003107505",1990,"Illinois","Cook","17031",59,6777,94
"863","G17003107506",1990,"Illinois","Cook","17031",4,4848,26
"864","G17003107608",1990,"Illinois","Cook","17031",175,10928,496
"865","G17003107609",1990,"Illinois","Cook","17031",20,308,29
"866","G17003107702",1990,"Illinois","Cook","17031",177,9688,301
